% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.357246449e+01 +1.449224645e+02 +1.449224645e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.222283433e+01 +1.435728343e+02 +1.435728343e+02 -1.8380e+00 -4.5493e+00 +2.3264e+00 +4.8651e+00 +3.9058e+00 -2.4471e+00 -2.1875e+00 -4.0742e-01 -4.0012e+00 +7.3251e-01 -7.9814e-01 -3.8348e+00 -4.0164e+00 -1.6584e+00 -4.5384e+00 +1.5952e-01 +1.4205e+00 +2.5507e-01 -2.9574e+00 -2.9686e+00
4 0 +5.558102288e+01 +1.269310229e+02 +1.269310229e+02 -2.7434e+00 -1.0550e+00 +2.9931e+00 +6.2371e-01 +2.8512e+00 +3.1859e+00 +4.0042e+00 -4.3405e+00 +4.3833e+00 -8.3980e-01 -1.8093e+00 +3.6685e-01 -3.1665e+00 -4.2903e+00 +4.1223e+00 -2.1749e+00 -6.3689e-01 +2.6405e+00 -1.9550e+00 -3.0367e+00
17 0 +4.299296614e+01 +1.143429661e+02 +1.143429661e+02 -2.5634e+00 +1.0126e-01 +5.7709e+00 +1.7143e+00 +1.3565e+00 -4.5598e+00 -3.9245e+00 -1.7968e+00 -1.5386e+00 -4.7179e+00 -1.5193e+00 -4.1262e+00 -7.3648e+00 -3.1811e+00 +1.5660e+00 +3.4927e+00 -2.7257e+00 -3.5824e+00 -4.5601e+00 -1.3889e+00
31 0 +3.492942976e+01 +1.062794298e+02 +1.062794298e+02 -1.4242e+00 +1.7732e+00 +2.2734e+00 +2.3785e+00 +3.7883e+00 -5.0384e+00 +1.1305e+00 -1.4762e+00 -2.8591e+00 -2.8936e+00 -3.2141e+00 -2.1135e+00 -3.2847e+00 -2.8185e+00 -1.6707e+00 -1.2471e+00 -2.0085e+00 -2.8534e+00 -4.6613e+00 -2.2433e+00
94 0 +3.086344084e+01 +1.022134408e+02 +1.022134408e+02 +3.1931e+00 -6.9390e-01 -1.8509e+00 -5.4096e+00 -9.1389e-02 +7.7195e-01 -1.6715e+00 -1.0120e-01 -2.5530e+00 -9.5736e-01 -1.4623e+00 +2.9793e+00 +4.1264e+00 -1.2739e+00 -9.7646e-01 +3.1101e+00 +8.4851e-01 +1.6208e+00 -1.3587e+00 +4.2290e-01
1409 0 +2.527069272e+01 +9.662069272e+01 +9.662069272e+01 -2.2433e-01 -2.8652e+00 +1.0612e-01 -3.0522e+00 -8.1864e-01 -2.4330e+00 +2.0368e+00 -1.9613e+00 +1.4876e+00 -2.3469e-01 -3.8110e-01 +3.4303e+00 -1.1762e+00 -2.3974e+00 -2.6535e+00 -1.3748e+00 +2.1025e+00 +1.2721e+00 +8.5774e-01 +1.9664e+00
8977 0 +2.382505443e+01 +9.517505443e+01 +9.517505443e+01 -2.2905e+00 +5.1573e-01 -8.7182e-01 +3.3640e+00 -4.5108e-01 -1.9312e+00 -1.0769e+00 +2.9124e+00 -5.6138e-01 +2.3540e+00 -6.3285e-01 -3.4997e+00 -7.1532e-01 -2.0870e+00 -2.1925e+00 +3.7100e+00 +3.4431e-01 +6.5943e-01 -2.9739e-01 -3.9582e+00
19965 0 +2.261488290e+01 +9.396488290e+01 +9.396488290e+01 -2.4091e+00 +3.5471e+00 +4.9707e-01 +2.4531e+00 -2.1716e+00 -1.1907e+00 +2.0688e+00 -1.8178e+00 -1.0883e+00 +1.6269e+00 -1.1958e+00 +1.9318e+00 -4.4452e+00 +8.8833e-01 -7.1724e-01 +1.7379e+00 -3.0263e-02 -2.1358e+00 +2.4837e+00 -2.5776e-01
20576 0 +1.549055343e+01 +8.684055343e+01 +8.684055343e+01 -9.7207e-01 +7.3596e-01 -2.5465e+00 +3.0093e+00 -3.0346e+00 +6.0072e-01 +2.2461e+00 +9.7432e-01 -4.2998e+00 +3.1147e+00 +1.7720e+00 +2.5172e+00 -3.0116e+00 -2.4659e+00 -1.0328e+00 -2.9408e+00 -1.4737e+00 -2.6001e+00 +1.6778e+00 -9.7454e-01
200005 0 +1.549055343e+01 +8.684055343e+01 +8.684055343e+01 -9.7207e-01 +7.3596e-01 -2.5465e+00 +3.0093e+00 -3.0346e+00 +6.0072e-01 +2.2461e+00 +9.7432e-01 -4.2998e+00 +3.1147e+00 +1.7720e+00 +2.5172e+00 -3.0116e+00 -2.4659e+00 -1.0328e+00 -2.9408e+00 -1.4737e+00 -2.6001e+00 +1.6778e+00 -9.7454e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.508868155e+01 -2.901313185e+02 -2.901313185e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +5.953065099e+01 -2.956893490e+02 -2.956893490e+02 +2.8529e+00 +4.0142e+00 +2.4691e+00 -1.6571e+00 -1.2662e+00 -3.5793e+00 +1.8668e+00 -1.2174e+00 +4.2371e+00 +3.7536e+00 +3.2176e+00 -2.7694e+00 -2.2247e+00 +4.4911e+00 -1.5176e+00 +1.4316e+00 -4.3877e+00 -1.9126e+00 +1.3242e+00 +2.5257e+00
6 0 +5.635447866e+01 -2.988655213e+02 -2.988655213e+02 +4.3225e+00 +3.2364e+00 -1.4418e+00 -9.3971e-01 -4.4394e+00 -2.6586e+00 -2.0022e+00 -1.8632e+00 -4.4962e+00 -4.4587e+00 -4.6442e+00 -3.7929e+00 -1.4527e+00 +3.5977e+00 -7.5367e-01 -2.6767e+00 +7.6444e-01 +4.8946e+00 +3.1410e+00 -3.9473e+00
7 0 +5.528251603e+01 -2.999374840e+02 -2.999374840e+02 -3.4179e+00 -4.6585e+00 +1.4458e+00 +1.3852e+00 +1.3339e+00 +1.5989e+00 +2.4823e+00 +2.4535e-01 -3.0339e+00 +3.3900e+00 -3.8062e+00 -3.9131e-01 -3.4350e+00 -4.2642e+00 +3.5982e+00 +1.9646e+00 +3.6826e+00 +1.9642e+00 +4.0999e+00 +3.4422e+00
10 0 +4.838852874e+01 -3.068314713e+02 -3.068314713e+02 +1.2113e+00 +2.6801e+00 +1.6971e+00 +1.4452e+00 +2.7777e+00 +2.6254e+00 +3.4656e+00 +4.4227e+00 +1.7095e+00 +2.5684e+00 -1.3476e+00 +4.1464e+00 +2.7947e+00 -1.3271e+00 +2.1889e+00 +2.3333e+00 +4.4225e+00 -4.0928e+00 +3.8697e+00 +2.5475e+00
77 0 +4.407779398e+01 -3.111422060e+02 -3.111422060e+02 -6.2355e-01 -1.6073e+00 +5.7089e+00 -2.0101e+00 +8.3994e-01 +1.4063e+00 +4.4687e+00 +6.5414e-01 -4.2085e+00 +1.7227e+00 +1.3190e+00 +2.3715e+00 -1.0257e+00 +2.3871e+00 +6.3100e-01 +1.9896e+00 -6.0753e+00 +4.3654e+00 +7.6497e+00 +2.7504e+00
326 0 +4.130769434e+01 -3.139123057e+02 -3.139123057e+02 -2.3912e-01 +1.2635e+00 -5.7108e+00 -1.2901e+00 -2.0757e+00 -1.9874e+00 -1.0771e+00 -5.2585e+00 +6.8297e+00 +6.6255e+00 -4.3405e-01 -6.8185e-01 +8.7944e-01 +3.3282e+00 +4.1748e-01 -7.0556e-02 +4.2277e+00 -7.2419e+00 +1.3547e+00 -1.1413e+00
369 0 +2.962597675e+01 -3.255940232e+02 -3.255940232e+02 +1.6727e+00 -3.3096e+00 +3.9807e+00 +4.3690e-01 +1.6934e+00 -1.4010e+00 -2.2616e+00 +2.5122e+00 -4.6837e+00 +2.8974e-01 +2.3881e+00 -1.3661e+00 +4.1140e+00 +6.1579e-01 +2.3962e+00 -4.8953e+00 -2.3937e+00 +3.4142e+00 +2.1367e+00 +9.1621e-01
470 0 +2.312954403e+01 -3.320904560e+02 -3.320904560e+02 +4.2314e+00 +1.5591e-01 -1.6187e+00 +1.9254e+00 +9.0837e-01 +2.9263e+00 +1.4173e+00 -3.3578e+00 -1.4377e+00 +1.9679e+00 +4.7762e+00 -1.0749e+00 -3.8403e+00 +2.9818e+00 +1.3998e+00 -1.6319e+00 -2.9007e+00 -5.7737e-01 +1.4138e+00 -2.5821e+00
5261 0 +2.165133495e+01 -3.335686651e+02 -3.335686651e+02 -3.8693e-01 -1.7933e+00 +3.6454e+00 +1.9036e+00 -5.1247e+00 +2.5598e+00 +3.3498e+00 +9.0127e-01 -6.0091e-01 -1.4124e-01 +1.9764e+00 -3.0022e+00 +3.0543e+00 +1.7038e+00 -4.4297e-01 +1.7037e+00 +1.0900e+00 +3.4231e+00 -8.9992e-02 +1.3641e-01
5951 0 +2.130922425e+01 -3.339107758e+02 -3.339107758e+02 -2.9784e+00 +2.0715e+00 +3.1893e+00 +3.0453e+00 +4.1372e-01 +2.8042e+00 -8.5860e-02 -1.4412e+00 -4.1383e-01 -3.1260e+00 +3.0467e+00 -4.1889e+00 +2.5081e+00 +3.3947e+00 -9.7456e-01 +2.1685e+00 +1.4672e+00 +2.1772e+00 -2.1217e+00 -2.7032e+00
102724 0 +2.007619702e+01 -3.351438030e+02 -3.351438030e+02 -6.9946e-01 +9.5091e-01 +5.5906e-01 -4.0710e+00 +1.3275e+00 -3.3200e+00 +1.4520e+00 +2.2532e+00 +4.8160e+00 -2.8173e+00 -4.1935e+00 +3.4944e-01 -2.7675e+00 +3.2277e+00 -3.1222e-01 +3.9269e+00 +6.3260e-01 -2.5658e+00 +1.9412e+00 -4.1072e+00
129084 0 +1.917990745e+01 -3.360400925e+02 -3.360400925e+02 +1.7872e+00 -4.3087e+00 +7.3690e-02 +2.1426e+00 -1.1034e+00 +2.0265e+00 +4.3838e+00 -7.5168e-01 +2.4843e+00 -1.8078e+00 +2.9625e+00 -6.7329e-01 -1.7468e+00 -8.7038e-01 -3.3112e+00 -1.4842e+00 +5.2099e-01 +1.0499e-01 +1.5260e+00 -2.3732e+00
200005 0 +1.917990745e+01 -3.360400925e+02 -3.360400925e+02 +1.7872e+00 -4.3087e+00 +7.3690e-02 +2.1426e+00 -1.1034e+00 +2.0265e+00 +4.3838e+00 -7.5168e-01 +2.4843e+00 -1.8078e+00 +2.9625e+00 -6.7329e-01 -1.7468e+00 -8.7038e-01 -3.3112e+00 -1.4842e+00 +5.2099e-01 +1.0499e-01 +1.5260e+00 -2.3732e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.985921835e+01 +1.690292183e+02 +1.690292183e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
16 0 +5.421980546e+01 +1.533898055e+02 +1.533898055e+02 -5.4637e+00 -1.5054e+00 -1.2362e+00 +2.1856e+00 +8.0498e-01 +4.5698e+00 +5.2660e+00 -2.5544e+00 +2.3934e+00 +4.4563e+00 -2.0039e+00 +3.3771e+00 -2.0054e+00 -1.9805e+00 -6.3886e-01 +3.1428e+00 +1.5918e+00 +3.0245e+00 -2.6433e+00 -3.8720e+00
28 0 +3.466689618e+01 +1.338368962e+02 +1.338368962e+02 -1.4134e+00 -1.4111e-01 -1.7347e+00 +3.6506e+00 +2.7756e+00 +8.1348e-01 -6.3538e-02 -1.9437e+00 +2.9185e+00 +4.1230e+00 -1.9614e+00 -3.7246e+00 +6.4943e-03 -3.3274e+00 -3.5559e+00 +4.3764e-01 +9.6561e-01 +2.9353e+00 +1.1696e+00 -3.9577e-01
