% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.128259773e+05 +5.129022473e+05 +5.129022473e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +2.445071556e+05 +2.445834256e+05 +2.445834256e+05 +1.0977e+00 +3.0770e-01 +1.3533e+00 +1.1703e-01 +5.1881e-01 +2.6132e-01 +1.4064e-01 -3.8174e-01 -1.5214e+00 +9.3610e-01 +9.6146e-01 +1.5043e+00 +2.8460e-01 +1.2290e+00 +3.5935e-01 -7.7650e-01 -1.5673e+00 -1.2105e+00 +9.0585e-01 -9.0184e-01
6 0 +3.586611000e+04 +3.594238000e+04 +3.594238000e+04 -1.0410e+00 -1.1244e+00 -9.0990e-02 -1.0941e+00 +6.5969e-01 +1.3688e+00 -1.2067e+00 -6.4793e-01 -1.3680e+00 +1.3970e-01 +6.8442e-01 +1.1214e+00 +8.1451e-01 -3.8902e-01 -2.1519e-01 -7.3696e-01 -1.5318e+00 -4.8860e-01 -3.9931e-02 -1.2241e+00
10 0 +7.224396087e+03 +7.300666087e+03 +7.300666087e+03 +1.1052e+00 -1.1687e+00 -9.8079e-01 +1.1083e-02 +8.2982e-01 +2.3439e-01 -6.0909e-01 -1.1149e+00 -1.4339e+00 -1.6239e+00 +9.1596e-01 +5.2079e-01 -5.2668e-01 -1.1756e+00 -1.6455e+00 +2.5906e-01 +1.0368e+00 +1.0902e+00 -1.2596e+00 +5.8711e-01
13 0 +7.064596765e+03 +7.140866765e+03 +7.140866765e+03 +9.3465e-01 +1.1496e+00 -8.1082e-01 -4.2199e-01 -9.7401e-01 -1.3553e+00 +3.0721e-01 -5.7560e-01 +1.6622e+00 +1.2626e+00 -2.8819e-01 +1.5856e+00 +8.3444e-02 -3.5573e-01 +7.7945e-01 -1.4965e+00 +3.4726e-01 +1.4814e+00 -9.3001e-01 +5.9958e-01
42 0 +2.069818226e+02 +2.832518226e+02 +2.832518226e+02 +5.9902e-01 +1.4332e+00 -4.8580e-01 +3.6981e-02 -8.8423e-01 -1.2970e+00 +1.5589e+00 +5.4010e-01 +1.6129e-01 -1.5817e+00 -1.0265e+00 +1.4271e+00 +5.6345e-01 +4.5107e-01 -1.2467e+00 -6.6458e-01 -1.6515e+00 +3.8755e-01 -2.5939e-01 +8.5066e-01
183 0 +1.846849648e+02 +2.609549648e+02 +2.609549648e+02 -1.9999e-02 -3.8319e-01 -1.7500e+00 -2.0020e-01 +7.2313e-01 -2.6550e-01 -2.3743e-01 +1.3783e+00 -2.2828e+00 -1.0120e+00 +1.4719e+00 -1.0095e+00 -2.7984e-01 +9.0163e-01 -5.3233e-01 -1.1020e+00 +8.8847e-02 +1.7986e-01 +6.1766e-01 -6.8655e-01
244 0 +8.152962673e+01 +1.577996267e+02 +1.577996267e+02 -8.9924e-01 -5.7021e-01 +8.6140e-01 -4.0432e-01 -1.4133e+00 +1.3238e+00 +1.2882e+00 +1.2933e-01 +6.4388e-01 +1.9226e+00 +6.3810e-01 +1.8322e+00 -7.1389e-01 +8.1984e-01 -7.4585e-01 -1.5931e+00 +8.1420e-01 -9.4166e-02 -1.3861e+00 -1.0457e+00
808 0 +8.023789363e+01 +1.565078936e+02 +1.565078936e+02 -1.0438e+00 -3.6399e-01 -9.6295e-01 -6.1615e-01 -1.3588e+00 +3.0570e-01 +1.9188e+00 -1.4543e-01 -2.1492e-01 -6.1847e-01 +1.9467e-01 -1.4021e-01 +1.8727e-02 +1.1442e+00 +7.6978e-01 -4.6126e-01 -6.2070e-01 -2.4226e+00 -1.0811e+00 -8.0919e-01
1610 0 +7.432292513e+01 +1.505929251e+02 +1.505929251e+02 -6.6557e-01 -1.7198e-02 -4.0264e-01 -1.3251e+00 +4.6239e-01 -6.3961e-01 +3.2813e-01 -1.1653e+00 +4.1761e-01 +5.6893e-01 -9.2830e-01 +6.6972e-01 -1.1693e+00 +5.0030e-01 -3.5106e-01 -2.1605e+00 +1.2575e+00 -1.7825e+00 -1.3253e-01 -3.1888e-01
4886 0 +7.384046276e+01 +1.501104628e+02 +1.501104628e+02 +1.3333e+00 -4.7131e-01 -1.4040e+00 +1.2299e+00 +6.3359e-01 +1.0577e+00 +1.0449e+00 +3.4727e-01 +1.7383e-01 +2.4840e+00 +1.4763e-01 +1.0332e-02 -9.9810e-01 -1.0334e-01 -1.1811e+00 +1.1260e+00 +1.8148e+00 -2.2001e+00 -3.7430e-01 -1.0517e+00
89339 0 +6.996992705e+01 +1.462399271e+02 +1.462399271e+02 +1.0497e+00 +5.9548e-01 +1.6635e-01 +2.2262e+00 -2.1011e+00 -3.7514e+00 -1.3367e+00 +1.3484e+00 +3.3743e+00 +1.1494e+00 +2.6314e+00 +8.4627e-01 -1.2840e+00 +5.6580e-01 -2.6101e+00 -9.3721e-01 +2.1651e+00 -1.9035e+00 +1.0045e+00 -1.3671e+00
