% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.170744060e+05 +3.171103060e+05 +3.171103060e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 0 +1.352150805e+05 +1.352509805e+05 +1.352509805e+05 -2.2039e+00 -7.2570e-01 +4.2016e+00 -1.2876e-02 +3.7543e+00 -3.4515e-01 -4.3008e+00 +2.0840e+00 -3.4528e+00 +2.5000e+00
45 0 +6.200558487e+04 +6.204148487e+04 +6.204148487e+04 +8.5578e-01 +2.2265e+00 +2.3565e+00 +6.9037e-02 +2.3895e+00 -8.9944e-01 -3.0310e+00 +1.8822e+00 -8.2691e-01 +1.7510e+00
70 0 +1.338733456e+04 +1.342323456e+04 +1.342323456e+04 +2.4715e+00 +9.4319e-01 +5.1373e+00 +1.7101e+00 -6.8331e-01 -2.3104e+00 -3.2353e+00 +1.9504e+00 -2.0268e+00 -1.9067e+00
93 0 +6.954450453e+03 +6.990350453e+03 +6.990350453e+03 +1.0040e+00 +1.7941e+00 +6.1635e+00 +1.5206e+00 +5.2275e-02 +3.2730e-01 -2.4643e+00 +1.0958e+00 -3.8845e+00 -1.7377e-01
114 0 +2.681034740e+02 +3.040034740e+02 +3.040034740e+02 +2.2361e+00 +3.3282e+00 +2.2887e+00 -1.9641e+00 -1.1390e+00 -2.6839e+00 -1.0682e+00 +2.2859e+00 -2.1909e+00 +5.9577e+00
251 0 +2.170006738e+02 +2.529006738e+02 +2.529006738e+02 +1.7932e+00 +4.2149e+00 +5.5347e+00 -4.9066e-01 +2.8204e+00 -1.1709e+00 -2.9134e+00 +1.1615e+00 -2.4424e-01 +4.4141e+00
445 0 +1.800227231e+02 +2.159227231e+02 +2.159227231e+02 +2.2442e+00 +5.2665e+00 +4.0910e+00 +1.5301e+00 -6.0785e-01 -3.3042e+00 +1.2673e+00 +1.2566e+00 -2.0376e+00 +2.3301e+00
501 0 +1.361628301e+02 +1.720628301e+02 +1.720628301e+02 +1.2751e+00 +3.9775e+00 +3.9507e+00 +1.0941e+00 -2.7119e+00 -9.3301e-01 -2.0368e-01 +3.8206e-01 -4.6983e+00 +3.7167e+00
569 0 +1.140720867e+02 +1.499720867e+02 +1.499720867e+02 +2.3304e+00 +1.8265e+00 +3.6250e+00 +1.1671e+00 -1.0891e+00 -2.0676e+00 -2.9176e+00 +9.0773e-01 -3.0008e+00 +2.8789e+00
579 0 +7.155802480e+01 +1.074580248e+02 +1.074580248e+02 +2.0220e+00 +2.4638e+00 +4.3285e+00 +1.9083e+00 -7.3716e-01 -2.5061e+00 -3.0525e+00 +5.3102e-01 -1.5854e+00 +2.8994e-01
769 0 +5.216885875e+01 +8.806885875e+01 +8.806885875e+01 +2.9213e+00 +2.1155e+00 +3.7419e+00 +1.4504e+00 -1.8075e+00 -1.9676e+00 -2.1737e+00 -1.6871e+00 -5.2682e+00 +7.7547e-01
1907 0 +5.071557589e+01 +8.661557589e+01 +8.661557589e+01 +1.6756e+00 +4.0268e+00 +4.1652e+00 +4.5100e-01 -2.1603e+00 -2.1286e+00 -1.9761e+00 -2.6406e+00 -3.1908e+00 -4.6554e-01
1937 0 +4.596100534e+01 +8.186100534e+01 +8.186100534e+01 +1.2395e+00 +3.2013e+00 +4.0420e+00 +1.8366e-01 -2.7823e+00 -1.9760e+00 -2.4025e+00 -1.9299e+00 -4.2169e+00 -1.2219e+00
1940 0 +4.523697011e+01 +8.113697011e+01 +8.113697011e+01 +1.0158e+00 +3.1841e+00 +3.7808e+00 -2.8545e-01 -2.8625e+00 -2.5874e+00 -2.4591e+00 -3.2328e+00 -4.2310e+00 -1.0979e+00
