% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.170744060e+05 +3.171103060e+05 +3.171103060e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +2.563167958e+05 +2.563526958e+05 +2.563526958e+05 -5.6763e-01 +6.2387e-01 +1.0506e-01 -1.4545e+00 -1.4374e+00 -6.2602e-01 -4.3640e-01 -1.2362e+00 +1.1303e+00 -2.3978e-01
4 0 +2.309295094e+05 +2.309654094e+05 +2.309654094e+05 +5.0943e-01 +8.8541e-01 -9.6795e-02 -1.9222e-01 +6.0527e-01 +3.2667e-01 -1.6649e+00 +3.1983e-01 -1.0376e+00 +9.8712e-01
28 0 +2.217287990e+05 +2.217646990e+05 +2.217646990e+05 -1.6480e-01 +9.6874e-01 +2.7008e-01 +9.9265e-01 -1.2056e-01 -1.3977e+00 -8.4298e-02 -9.2152e-01 +1.0147e+00 +1.5668e+00
39 0 +2.166621194e+05 +2.166980194e+05 +2.166980194e+05 +1.4207e+00 +1.4523e+00 +1.4485e+00 -8.1137e-01 -1.2961e+00 +1.0371e+00 +1.5124e+00 +1.4870e+00 -5.8899e-01 +8.2244e-01
50 0 +1.825801978e+05 +1.826160978e+05 +1.826160978e+05 -3.3972e-01 +9.3814e-01 +7.6511e-01 -1.2665e-01 -1.0347e+00 -1.1883e+00 +1.9971e-01 -6.9558e-01 +4.5922e-01 +1.0235e+00
128 0 +1.766215219e+05 +1.766574219e+05 +1.766574219e+05 +9.0576e-01 -5.6324e-02 +1.1326e+00 -7.8883e-01 -1.9349e-01 +3.7666e-01 -7.5314e-01 +4.9632e-01 +8.3592e-02 +1.5972e+00
141 0 +1.692775266e+05 +1.693134266e+05 +1.693134266e+05 +2.4149e-01 +2.3647e-01 +1.8089e+00 +4.1190e-02 +3.8239e-01 -6.0645e-01 +7.7258e-01 -3.3721e-01 +2.2903e-01 +3.0566e+00
144 0 +1.631313932e+05 +1.631672932e+05 +1.631672932e+05 +1.2949e+00 +3.9857e-01 -3.1823e-01 -5.6951e-01 +8.3479e-01 -1.2692e+00 -1.2340e+00 -3.3230e-01 +1.4592e-01 +2.2337e+00
153 0 +1.495932764e+05 +1.496291764e+05 +1.496291764e+05 +9.9343e-01 +2.4422e+00 +4.6282e-01 +2.2263e-01 -7.8504e-01 -5.9690e-01 +3.0580e-01 -9.4714e-01 +1.6218e-01 +2.1733e-01
172 0 +1.401857942e+05 +1.402216942e+05 +1.402216942e+05 -1.0366e+00 +2.5730e+00 +3.2598e-01 -2.6373e-01 -5.9837e-01 -1.1508e+00 -3.9937e-01 -6.6423e-01 -5.1355e-01 +2.7485e+00
176 0 +1.196698071e+05 +1.197057071e+05 +1.197057071e+05 +1.5366e-01 +2.4000e+00 +1.5971e+00 -1.5999e+00 -1.4777e+00 +6.1183e-01 -3.7061e-01 +1.8530e+00 -1.0288e+00 +2.3523e+00
245 0 +1.031830776e+05 +1.032189776e+05 +1.032189776e+05 +7.9257e-02 +1.2254e+00 +1.7273e+00 +1.5777e-01 +8.4749e-01 -5.5819e-01 -1.6734e+00 -2.4503e-01 -6.4500e-01 +1.7300e+00
255 0 +6.894787994e+04 +6.898377994e+04 +6.898377994e+04 +8.7278e-01 +1.7081e+00 +2.5019e-01 -9.8694e-01 -1.3349e+00 -2.4563e+00 -2.8702e-01 -1.0149e+00 -1.3502e-01 +3.4436e+00
305 0 +6.241701018e+04 +6.245291018e+04 +6.245291018e+04 +1.5555e+00 +1.1187e+00 +2.0382e+00 -8.1482e-01 -1.8902e+00 -1.3440e+00 -4.6810e-01 +9.1290e-01 -7.8193e-01 +1.2857e+00
339 0 +4.975036828e+04 +4.978626828e+04 +4.978626828e+04 -6.4035e-01 +2.2799e+00 +2.7423e+00 -1.2564e+00 -2.7667e+00 -5.4216e-01 +8.2402e-01 -1.1167e+00 -7.5201e-01 +2.2246e+00
351 0 +3.510155917e+04 +3.513745917e+04 +3.513745917e+04 +1.3723e+00 +2.4706e+00 +1.6489e+00 -1.7028e+00 -7.0740e-01 -5.3863e-01 -7.5801e-01 -8.7585e-01 -1.4715e+00 +2.3981e+00
383 0 +3.382775078e+04 +3.386365078e+04 +3.386365078e+04 +7.0972e-01 +2.7595e+00 +3.0893e+00 -2.4386e-01 -3.5247e+00 +4.6294e-01 +1.2129e+00 -3.5752e-02 -1.2582e+00 +3.4821e+00
406 0 +3.240546424e+04 +3.244136424e+04 +3.244136424e+04 +1.4097e+00 +1.0396e+00 +2.0200e+00 -1.7030e+00 -1.0459e+00 -1.3914e+00 +2.3503e-01 -5.7545e-01 -1.5216e+00 +4.3701e+00
415 0 +2.574954409e+04 +2.578544409e+04 +2.578544409e+04 -3.9084e-01 +3.9051e+00 +1.8619e+00 -1.8600e+00 -2.7177e-02 -2.2859e+00 -9.3808e-01 +1.0977e-01 +4.7711e-01 +3.5058e+00
