% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.523086186e+07 +4.523024075e+07 +4.523024075e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +4.509863090e+07 +4.509800979e+07 +4.509800979e+07 +1.0395e+00 +3.0192e+00 -2.8757e-01 -1.5870e-03 +4.2022e+00 +1.6030e+00 +4.0747e+00 -8.5894e-01 +1.1909e+00 -2.5604e+00
11 0 +3.893490051e+07 +3.893427940e+07 +3.893427940e+07 -2.2014e-03 +3.8343e+00 -1.5437e+00 -1.9934e+00 +1.5356e+00 -3.5887e+00 -1.2461e+00 +6.6624e-01 +2.9504e+00 -4.1739e+00
12 0 +2.947413578e+07 +2.947351467e+07 +2.947351467e+07 -1.6114e+00 +2.0630e+00 -2.5032e-01 -2.6208e+00 -1.5292e+00 -2.4724e+00 -5.8696e-01 -1.5937e+00 -2.4918e-02 -1.7464e+00
14 0 +2.418821998e+07 +2.418759887e+07 +2.418759887e+07 -3.6751e-01 +3.8992e+00 -5.4749e-01 -2.6258e+00 -3.1688e-01 -3.3724e+00 -1.0970e+00 +6.3721e-01 +1.5301e+00 -3.4559e+00
16 0 +1.011790038e+07 +1.011727927e+07 +1.011727927e+07 -2.2400e+00 +3.0799e+00 +7.6532e-01 -3.3960e+00 +1.4114e+00 -1.3541e+00 -3.0869e-02 -1.2605e+00 +1.8390e+00 -1.4147e+00
126 0 +9.460819144e+06 +9.460198034e+06 +9.460198034e+06 -5.7246e-01 +2.3492e+00 +1.6077e+00 -2.5985e+00 -3.4031e-01 -1.3687e+00 +6.8385e-01 -1.0752e+00 +2.6549e+00 -2.4627e-01
240 0 +8.110842533e+06 +8.110221423e+06 +8.110221423e+06 -1.0497e+00 +2.7051e+00 -3.5488e-01 -1.9286e+00 +6.3564e-01 -6.7414e-01 +1.9467e+00 -1.6561e+00 +2.3379e+00 -1.7692e+00
257 0 +6.842070850e+06 +6.841449740e+06 +6.841449740e+06 -2.0157e+00 +3.2439e+00 -1.1664e+00 -1.5043e+00 +1.3920e+00 -4.6230e-01 +9.1787e-01 -1.9706e+00 +1.2765e+00 -2.6182e-01
369 0 +5.654945050e+06 +5.654323940e+06 +5.654323940e+06 -8.8155e-01 +3.8802e+00 +2.1299e+00 -3.2346e+00 -7.2986e-02 -1.4311e+00 +1.4746e+00 -1.0921e+00 +2.0250e+00 -5.3410e-01
426 0 +3.595592957e+06 +3.594971847e+06 +3.594971847e+06 -9.0840e-01 +4.5128e+00 +1.0488e+00 -3.6729e+00 -1.6838e+00 -2.1646e+00 +2.9560e+00 -1.2629e+00 +4.4922e-02 -8.1879e-02
433 0 +3.458766048e+06 +3.458144938e+06 +3.458144938e+06 +5.8630e-01 +4.0213e+00 +2.1782e+00 -4.3338e+00 -3.8131e+00 -2.2739e+00 +2.2176e+00 -7.2849e-01 +7.7523e-01 -8.4936e-01
533 0 +2.712492337e+06 +2.711871227e+06 +2.711871227e+06 -9.4988e-01 +3.9993e+00 +1.5630e+00 -4.1960e+00 -3.3464e+00 -2.6512e+00 +1.9945e+00 +4.1227e-02 +8.9679e-01 +9.0519e-01
699 0 +1.660282373e+06 +1.659661263e+06 +1.659661263e+06 +1.8310e-01 +3.4585e+00 +1.5154e+00 -5.0205e+00 -2.5892e+00 -2.9395e+00 +1.8308e+00 +8.3643e-02 +6.1573e-01 -1.3505e-01
767 0 +1.222736597e+06 +1.222115487e+06 +1.222115487e+06 -2.8310e-01 +3.8584e+00 +1.4593e+00 -3.7403e+00 -1.7509e+00 -2.7675e+00 +2.0951e+00 -6.5644e-01 +7.2107e-04 +1.4031e-01
831 0 +8.297011830e+05 +8.290800730e+05 +8.290800730e+05 -1.2658e+00 +3.5816e+00 +3.7067e-02 -3.8924e+00 -2.7685e-01 -2.7050e+00 +1.2165e+00 -6.1230e-01 +1.4105e+00 -7.4177e-01
844 0 +7.602068643e+05 +7.595857543e+05 +7.595857543e+05 -5.6343e-01 +3.6922e+00 +6.5524e-01 -3.7108e+00 -1.4576e+00 -2.9751e+00 +1.3662e+00 -4.7924e-01 +8.5256e-01 -3.5665e-01
968 0 +5.287489873e+05 +5.281278773e+05 +5.281278773e+05 -9.6659e-01 +4.1868e+00 +5.6096e-02 -4.2385e+00 -7.0616e-01 -2.3682e+00 +1.2326e+00 -7.2954e-01 +1.3751e+00 -6.8227e-01
973 0 +2.592997806e+05 +2.586786706e+05 +2.586786706e+05 -7.6260e-01 +4.0219e+00 +9.3684e-01 -4.0797e+00 -2.0130e+00 -2.5040e+00 +1.5558e+00 -6.0082e-01 +3.1441e-01 +6.9160e-02
1258 0 +1.592222833e+05 +1.586011733e+05 +1.586011733e+05 -6.8706e-01 +3.8608e+00 +5.9918e-01 -4.1636e+00 -1.1316e+00 -2.4045e+00 +1.3008e+00 -6.7861e-01 +5.9557e-01 -7.9904e-02
1373 0 +1.515909488e+05 +1.509698388e+05 +1.509698388e+05 -5.7118e-01 +4.0242e+00 +7.9249e-01 -4.2364e+00 -1.0281e+00 -2.3598e+00 +1.6907e+00 -7.4987e-01 +7.5109e-01 -4.0955e-01
1391 0 +9.628576942e+04 +9.566465942e+04 +9.566465942e+04 -5.8876e-01 +4.0213e+00 +4.1348e-01 -4.0317e+00 -8.8330e-01 -2.1836e+00 +1.3762e+00 -5.3844e-01 +9.5085e-01 -2.8053e-01
1502 0 +9.223848548e+04 +9.161737548e+04 +9.161737548e+04 -8.3467e-01 +3.9822e+00 +1.2626e-01 -3.7435e+00 -5.7458e-01 -2.2145e+00 +1.5324e+00 -6.0830e-01 +1.1238e+00 -5.3044e-01
1509 0 +8.043968336e+04 +7.981857336e+04 +7.981857336e+04 -6.5868e-01 +3.9272e+00 +2.8838e-01 -3.8547e+00 -8.9458e-01 -2.3247e+00 +1.5667e+00 -8.1632e-01 +1.0138e+00 -4.2712e-01
1615 0 +5.898856080e+04 +5.836745080e+04 +5.836745080e+04 -6.4382e-01 +3.9614e+00 +9.0264e-01 -4.2435e+00 -1.7247e+00 -2.5418e+00 +1.5531e+00 -7.3571e-01 +4.6048e-01 -4.1906e-03
1807 0 +2.862351695e+04 +2.800240695e+04 +2.800240695e+04 -6.4769e-01 +3.9329e+00 +8.8676e-01 -4.2107e+00 -1.5048e+00 -2.4684e+00 +1.6952e+00 -7.2422e-01 +7.5197e-01 -1.9057e-01
2167 0 +2.383616406e+04 +2.321505406e+04 +2.321505406e+04 -6.6301e-01 +3.8907e+00 +6.8772e-01 -4.1548e+00 -1.4928e+00 -2.5244e+00 +1.5619e+00 -7.7783e-01 +7.1286e-01 -1.5894e-01
2183 0 +2.301806512e+04 +2.239695512e+04 +2.239695512e+04 -6.4796e-01 +4.0266e+00 +7.1186e-01 -4.1310e+00 -1.3809e+00 -2.5681e+00 +1.5883e+00 -7.4594e-01 +7.2957e-01 -1.2642e-01
2279 0 +1.704445488e+04 +1.642334488e+04 +1.642334488e+04 -7.4783e-01 +4.0390e+00 +6.8443e-01 -4.0878e+00 -1.3082e+00 -2.4959e+00 +1.6501e+00 -7.3180e-01 +7.5081e-01 -1.6189e-01
2351 0 +1.544368895e+04 +1.482257895e+04 +1.482257895e+04 -6.5575e-01 +3.9653e+00 +7.2693e-01 -4.1438e+00 -1.3319e+00 -2.5254e+00 +1.5938e+00 -7.8113e-01 +7.8209e-01 -2.3581e-01
2474 0 +9.005887987e+03 +8.384777987e+03 +8.384777987e+03 -7.2424e-01 +3.9134e+00 +5.9355e-01 -4.0601e+00 -1.2182e+00 -2.4130e+00 +1.5831e+00 -7.5572e-01 +7.8938e-01 -1.5276e-01
2598 0 +8.697017879e+03 +8.075907879e+03 +8.075907879e+03 -7.6936e-01 +3.9635e+00 +6.2603e-01 -4.0431e+00 -1.2392e+00 -2.4329e+00 +1.6231e+00 -8.0548e-01 +7.6837e-01 -2.3779e-01
2782 0 +4.557952821e+03 +3.936842821e+03 +3.936842821e+03 -7.6313e-01 +3.9584e+00 +5.3817e-01 -4.0081e+00 -1.1010e+00 -2.3659e+00 +1.5789e+00 -7.5884e-01 +8.1302e-01 -1.8914e-01
3036 0 +3.062251725e+03 +2.441141725e+03 +2.441141725e+03 -7.7826e-01 +3.9310e+00 +4.6540e-01 -3.9819e+00 -9.4949e-01 -2.3291e+00 +1.5112e+00 -7.7608e-01 +8.9169e-01 -2.2900e-01
3079 0 +2.877270105e+03 +2.256160105e+03 +2.256160105e+03 -7.9033e-01 +3.9725e+00 +4.5461e-01 -3.9966e+00 -9.1516e-01 -2.2911e+00 +1.4910e+00 -7.4600e-01 +9.2225e-01 -2.5490e-01
3187 0 +2.209335343e+03 +1.588225343e+03 +1.588225343e+03 -7.9860e-01 +3.9517e+00 +5.0626e-01 -3.9680e+00 -9.9602e-01 -2.3189e+00 +1.5236e+00 -7.8328e-01 +8.5915e-01 -2.7164e-01
3292 0 +1.849093314e+03 +1.227983314e+03 +1.227983314e+03 -7.8999e-01 +3.9639e+00 +4.6174e-01 -3.9852e+00 -9.7501e-01 -2.3150e+00 +1.5258e+00 -7.7298e-01 +8.8929e-01 -2.2688e-01
3344 0 +1.531880091e+03 +9.107700910e+02 +9.107700910e+02 -8.1078e-01 +3.9604e+00 +4.5150e-01 -3.9733e+00 -9.3025e-01 -2.3075e+00 +1.5277e+00 -7.8107e-01 +9.1435e-01 -2.5416e-01
3544 0 +1.483261069e+03 +8.621510689e+02 +8.621510689e+02 -7.7763e-01 +3.9760e+00 +4.6440e-01 -3.9962e+00 -1.0043e+00 -2.3373e+00 +1.5127e+00 -7.6521e-01 +8.5721e-01 -2.7651e-01
3561 0 +1.447172191e+03 +8.260621906e+02 +8.260621906e+02 -7.6953e-01 +3.9718e+00 +4.8332e-01 -3.9588e+00 -9.8913e-01 -2.3182e+00 +1.5028e+00 -7.5937e-01 +8.6195e-01 -2.7309e-01
3564 0 +1.421870772e+03 +8.007607718e+02 +8.007607718e+02 -7.6129e-01 +3.9409e+00 +5.0556e-01 -3.9764e+00 -1.0369e+00 -2.3512e+00 +1.5471e+00 -7.4370e-01 +8.4956e-01 -2.5953e-01
3598 0 +6.283060903e+02 +7.196090254e+00 +7.196090254e+00 -7.8352e-01 +3.9658e+00 +4.6780e-01 -3.9885e+00 -9.7025e-01 -2.3301e+00 +1.5230e+00 -7.4294e-01 +8.8234e-01 -2.6871e-01
3700 0 +5.934735756e+02 -2.763642436e+01 -2.763642436e+01 -7.6544e-01 +3.9458e+00 +5.4278e-01 -4.0081e+00 -1.0804e+00 -2.3662e+00 +1.5424e+00 -7.6981e-01 +8.3009e-01 -2.4696e-01
4000 0 +5.594881617e+02 -6.162183835e+01 -6.162183835e+01 -7.4903e-01 +3.9682e+00 +5.5100e-01 -4.0261e+00 -1.1363e+00 -2.3963e+00 +1.5439e+00 -7.4396e-01 +8.0535e-01 -2.4216e-01
4004 0 +3.624549661e+02 -2.586550339e+02 -2.586550339e+02 -7.6275e-01 +3.9658e+00 +5.4049e-01 -4.0126e+00 -1.0845e+00 -2.3781e+00 +1.5450e+00 -7.6401e-01 +8.1476e-01 -2.4068e-01
4007 0 +2.498552160e+02 -3.712547840e+02 -3.712547840e+02 -7.5213e-01 +3.9650e+00 +5.4720e-01 -4.0158e+00 -1.0840e+00 -2.3771e+00 +1.5394e+00 -7.5124e-01 +8.2692e-01 -2.4798e-01
4422 0 +2.337444876e+02 -3.873655124e+02 -3.873655124e+02 -7.6093e-01 +3.9647e+00 +5.4751e-01 -4.0174e+00 -1.1025e+00 -2.3818e+00 +1.5392e+00 -7.5403e-01 +8.3258e-01 -2.3944e-01
4479 0 +2.206695522e+02 -4.004404478e+02 -4.004404478e+02 -7.6744e-01 +3.9605e+00 +5.4035e-01 -4.0082e+00 -1.1061e+00 -2.3742e+00 +1.5437e+00 -7.5525e-01 +8.2197e-01 -2.4470e-01
4490 0 +5.790106208e+01 -5.632089379e+02 -5.632089379e+02 -7.5789e-01 +3.9649e+00 +5.4406e-01 -4.0152e+00 -1.1011e+00 -2.3790e+00 +1.5454e+00 -7.5550e-01 +8.2032e-01 -2.4271e-01
4633 0 +3.664062239e+01 -5.844693776e+02 -5.844693776e+02 -7.6285e-01 +3.9604e+00 +5.4242e-01 -4.0140e+00 -1.0987e+00 -2.3755e+00 +1.5428e+00 -7.5176e-01 +8.2276e-01 -2.4645e-01
4994 0 +2.809226400e+01 -5.930177360e+02 -5.930177360e+02 -7.6058e-01 +3.9656e+00 +5.4632e-01 -4.0185e+00 -1.1001e+00 -2.3726e+00 +1.5473e+00 -7.5206e-01 +8.2074e-01 -2.4708e-01
5040 0 +2.305615275e+01 -5.980538473e+02 -5.980538473e+02 -7.5931e-01 +3.9627e+00 +5.5219e-01 -4.0192e+00 -1.1045e+00 -2.3774e+00 +1.5523e+00 -7.5298e-01 +8.1821e-01 -2.4515e-01
5062 0 +2.235431718e+01 -5.987556828e+02 -5.987556828e+02 -7.6146e-01 +3.9610e+00 +5.4409e-01 -4.0167e+00 -1.0950e+00 -2.3772e+00 +1.5463e+00 -7.5563e-01 +8.2332e-01 -2.4778e-01
5139 0 +7.831091006e+00 -6.132789090e+02 -6.132789090e+02 -7.6330e-01 +3.9638e+00 +5.4047e-01 -4.0121e+00 -1.0884e+00 -2.3717e+00 +1.5420e+00 -7.5333e-01 +8.2891e-01 -2.4628e-01
5362 0 +6.962131153e+00 -6.141478688e+02 -6.141478688e+02 -7.6025e-01 +3.9617e+00 +5.5064e-01 -4.0190e+00 -1.1062e+00 -2.3803e+00 +1.5484e+00 -7.5341e-01 +8.1890e-01 -2.4547e-01
5438 0 +6.000709609e+00 -6.151092904e+02 -6.151092904e+02 -7.5996e-01 +3.9618e+00 +5.4930e-01 -4.0181e+00 -1.1029e+00 -2.3781e+00 +1.5475e+00 -7.5145e-01 +8.1968e-01 -2.4547e-01
