% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.423771670e+02 +1.642377167e+03 +1.642377167e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
256 0 +6.274299734e+02 +1.627429973e+03 +1.627429973e+03 +1.4221e+00 +2.7118e+00 +3.4553e+00 -1.4008e+00 +3.0456e+00 -2.1498e+00 +1.9819e+00 -1.1038e+00 +1.9492e+00 -2.5370e+00 -7.1136e-01 -2.3906e+00 -9.2747e-01 +4.2063e-01 +6.5221e+00 +5.5982e+00 -1.3982e+00 +5.4335e-02 -4.1118e-02 -1.0723e-01
290 0 +5.686472030e+02 +1.568647203e+03 +1.568647203e+03 +9.9363e-01 +2.2342e+00 +1.5679e+00 -8.7077e-01 +2.6869e+00 -1.3383e-01 +2.8209e+00 -1.0288e+00 +1.0006e+00 -1.3891e+00 +5.8864e-01 -5.5809e-01 -3.3073e+00 -2.3697e+00 +3.8342e+00 +6.7928e-01 -2.8362e+00 -1.4714e+00 -1.7086e-02 +2.3953e+00
323 0 +4.721467187e+02 +1.472146719e+03 +1.472146719e+03 +7.8699e-01 +5.5297e-01 +1.3922e+00 -8.1878e-01 +2.4983e+00 -2.0916e+00 +1.4734e+00 +6.8365e-01 +2.9095e-01 +4.2236e-01 +5.4181e-01 +6.8521e-01 -1.5250e+00 -1.1715e+00 +5.5296e+00 +2.7981e+00 -7.9411e-02 -6.7514e-01 +6.1278e-01 +3.7156e+00
642 0 +4.546063389e+02 +1.454606339e+03 +1.454606339e+03 -4.3204e-01 +1.9250e+00 +1.9190e+00 -1.4533e+00 +3.3213e+00 -5.3421e-01 +1.5188e-01 -5.2369e-01 +8.5555e-01 +9.5311e-02 -9.2846e-02 -1.1608e+00 -6.2204e-01 -1.1218e-01 +2.5326e+00 +2.6384e+00 +2.1330e+00 -2.5657e+00 +1.7798e+00 +2.6947e-02
681 0 +4.012176963e+02 +1.401217696e+03 +1.401217696e+03 -2.2271e+00 +2.2397e+00 +1.4169e+00 +3.3693e-01 +1.4261e+00 -1.8795e+00 +3.3421e-01 +1.4916e+00 +1.5076e+00 +1.0509e+00 +1.7791e+00 -2.3605e+00 +7.5398e-01 -3.3753e+00 +4.1980e+00 +3.1010e+00 +1.5479e+00 -7.5297e-01 -9.3194e-01 -4.3207e-01
720 0 +3.854903087e+02 +1.385490309e+03 +1.385490309e+03 -2.6231e-01 +1.7739e+00 +1.8468e+00 +1.6422e+00 +3.2509e+00 -4.6281e+00 -3.4495e-01 +1.5988e+00 -3.1741e-01 +1.0545e+00 -3.0244e-01 -3.6964e-01 +2.0877e+00 +1.1208e+00 +2.8304e+00 +1.7278e+00 +2.6940e+00 -7.6528e-01 +1.5476e+00 -3.6743e+00
837 0 +3.278999781e+02 +1.327899978e+03 +1.327899978e+03 +3.7279e-01 +2.0144e+00 +1.4314e+00 +3.1990e+00 +1.2580e+00 -1.4678e+00 -3.3472e-01 +4.1858e-01 +4.4952e-01 -9.9605e-01 -5.6918e-01 -1.8628e+00 -1.7403e+00 -3.4583e+00 +3.8092e+00 +1.5050e+00 +1.4564e+00 -3.3409e+00 +2.6388e-02 +3.5554e-01
1060 0 +3.041183914e+02 +1.304118391e+03 +1.304118391e+03 -1.6859e+00 +2.4022e+00 +2.8292e+00 +3.7734e+00 -1.0302e+00 -1.7883e+00 +8.1758e-01 +1.5175e+00 -6.6781e-01 +9.2149e-01 -3.4368e-01 -1.5779e+00 +2.8891e-01 -2.6893e+00 +1.2804e+00 +1.8399e+00 +2.5134e+00 -1.6079e+00 -8.8698e-01 +9.1935e-01
1174 0 +2.855569446e+02 +1.285556945e+03 +1.285556945e+03 -4.0893e+00 +3.3679e+00 +2.9555e+00 +5.7459e-02 -3.9579e-01 -2.5308e+00 -2.4926e+00 -1.9534e-01 -2.7617e+00 +9.6199e-01 -9.9986e-01 +2.1049e-01 -1.4854e+00 -2.3980e+00 +2.7886e+00 +2.9568e+00 +4.8854e+00 -2.5142e+00 +7.1275e-01 +2.8906e+00
1277 0 +2.654090564e+02 +1.265409056e+03 +1.265409056e+03 -5.1719e-01 +3.4338e+00 +1.3364e+00 +4.8373e+00 +1.0497e+00 -5.6374e-01 -2.5692e+00 -1.1315e+00 -2.9058e+00 -5.4569e-01 -1.7230e+00 -3.0657e+00 -1.2394e+00 -2.5704e+00 +2.7306e+00 +2.7169e+00 +3.7121e+00 -1.9662e+00 -3.6461e-01 +1.6770e+00
1391 0 +2.267969380e+02 +1.226796938e+03 +1.226796938e+03 -7.8498e-01 +2.4375e+00 +2.1234e+00 +2.4756e+00 +1.9605e+00 -1.0927e+00 -1.7275e+00 -3.9782e-01 -2.2853e+00 +8.2543e-01 -1.3263e+00 -8.8028e-01 -8.9401e-01 -1.8565e+00 +1.4298e+00 +1.8605e+00 +3.7481e+00 -1.6900e+00 +1.4217e+00 +3.2661e-01
1896 0 +2.206159534e+02 +1.220615953e+03 +1.220615953e+03 -3.2137e+00 +4.3165e+00 +3.1233e+00 +1.9399e+00 +3.6461e+00 -1.3421e+00 -2.0927e+00 -2.1958e-01 -3.3642e+00 -1.1021e+00 -7.0561e-01 -2.3801e+00 -2.9289e-01 -3.7082e+00 +1.9794e+00 +2.6124e+00 +2.6820e+00 -1.1193e+00 +1.4189e+00 -2.3939e+00
1968 0 +2.113207379e+02 +1.211320738e+03 +1.211320738e+03 -2.7409e+00 +3.1357e+00 +1.7111e+00 +2.2451e+00 +3.0342e+00 -2.5259e+00 -1.4642e+00 -5.1314e-01 -3.6116e+00 -4.2611e-01 -1.4491e+00 -2.1187e+00 -2.1595e-01 -3.3306e+00 +3.7655e+00 +2.1633e+00 +2.9096e+00 -2.1175e+00 -1.5808e-01 -3.0586e+00
