% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.030607799e+01 +1.336607799e+01 +1.336607799e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +3.016481452e+01 +1.322481452e+01 +1.322481452e+01 +5.5195e-02 -5.4477e-01 -9.7500e-01 +1.3670e+00 -1.4706e+00 -2.0949e-01 +1.2138e+00 -1.5045e+00 -1.5216e+00 +9.5412e-01
15 0 +2.257366595e+01 +5.633665954e+00 +5.633665954e+00 +9.3608e-01 +2.8133e-01 +9.0325e-01 +8.8781e-01 +1.1146e+00 -1.6639e+00 -1.0336e+00 -1.5907e+00 -4.5822e-02 -1.1153e+00
21 0 +2.115057162e+01 +4.210571623e+00 +4.210571623e+00 +1.6621e+00 -2.1834e-01 +1.5622e+00 +1.2157e+00 +8.5955e-01 -8.8257e-01 -6.0847e-01 -1.3813e+00 +1.4992e+00 -5.5801e-01
26 0 +1.116984710e+01 -5.770152902e+00 -5.770152902e+00 +5.6506e-01 +1.6511e+00 -1.2907e+00 +9.1241e-01 +1.2752e+00 -1.0875e+00 +1.3997e+00 +1.4374e+00 -6.1214e-01 -8.8063e-01
121 0 +1.023179095e+01 -6.708209052e+00 -6.708209052e+00 +7.7490e-01 +1.2631e+00 -2.7710e+00 +7.0248e-01 +2.0235e+00 -1.0466e+00 +1.9751e+00 +1.5961e+00 +2.1518e-01 -1.6338e+00
179 0 +7.211734469e+00 -9.728265531e+00 -9.728265531e+00 +2.7276e+00 +2.1258e+00 +5.4234e-01 +1.5237e-01 +1.4874e+00 -1.0938e+00 +1.1466e+00 -1.2336e+00 +2.3906e-01 -6.7314e-01
290 0 +6.776297698e+00 -1.016370230e+01 -1.016370230e+01 +3.0404e+00 +1.9497e+00 -3.1761e+00 +4.8364e-03 +1.2585e+00 -8.6273e-01 +3.2888e+00 +1.4192e+00 -8.8210e-02 -1.1927e+00
297 0 +6.358310314e+00 -1.058168969e+01 -1.058168969e+01 +2.6398e+00 +6.7914e-01 -1.8944e+00 +5.3222e-01 +1.1044e+00 -5.3170e-01 +3.6468e+00 -1.1239e+00 +1.2593e+00 -3.2769e+00
321 0 +6.266165455e+00 -1.067383454e+01 -1.067383454e+01 +3.2862e+00 +2.0815e+00 -2.6124e-01 -7.0233e-01 +1.0857e+00 -6.6683e-01 +8.6910e-01 +5.2872e-02 +1.8249e+00 -2.5977e+00
