% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.071729850e+02 +1.307172985e+03 +1.307172985e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +2.979686132e+02 +1.297968613e+03 +1.297968613e+03 +5.5564e-01 +2.1030e-01 -1.5856e+00 -3.5686e-01 -1.0172e+00 -1.5019e+00 -1.5641e+00 -5.1903e-01 -1.6666e+00 +1.1290e+00
15 0 +2.560511145e+02 +1.256051114e+03 +1.256051114e+03 +1.2054e+00 -2.3209e-01 -9.1827e-01 +7.1701e-01 +6.1148e-01 -1.0106e+00 +9.2410e-01 +1.0367e+00 +2.6636e-01 -1.0008e+00
31 0 +2.473381195e+02 +1.247338119e+03 +1.247338119e+03 -1.4818e+00 +6.6001e-02 -1.1551e+00 +1.3119e+00 -1.6608e+00 -9.4528e-01 -4.2440e-01 +3.3819e-01 -8.0684e-01 -9.2997e-01
34 0 +2.411293815e+02 +1.241129382e+03 +1.241129382e+03 +4.2478e-01 +9.9072e-01 +9.1241e-01 -9.7326e-01 +7.5459e-01 -5.5380e-01 +5.9751e-03 -1.5341e-01 +6.1938e-01 +7.6833e-02
37 0 +2.046217659e+02 +1.204621766e+03 +1.204621766e+03 +1.4082e+00 -3.5618e-01 -7.4519e-01 +1.1388e+00 +8.9068e-01 -1.1664e+00 -1.4057e+00 -5.6208e-01 -4.3815e-01 -4.8426e-01
97 0 +1.801620386e+02 +1.180162039e+03 +1.180162039e+03 -3.4206e-03 +1.6451e-01 -1.6282e-01 +9.2429e-01 +5.8911e-02 -1.0327e+00 -1.1728e+00 +7.6301e-02 -1.5392e+00 +6.0654e-01
149 0 +1.737130574e+02 +1.173713057e+03 +1.173713057e+03 -1.1002e-01 +1.2914e+00 +1.6800e+00 -2.1915e-01 +8.7161e-01 -6.8897e-01 -1.4176e+00 -1.8191e-01 +1.6052e-01 +2.0099e-01
187 0 +1.593005820e+02 +1.159300582e+03 +1.159300582e+03 +8.5375e-01 -4.8965e-01 +2.4343e-01 +8.5345e-01 +2.2165e-01 -1.0219e+00 -1.4638e+00 -4.5326e-01 -1.3525e+00 +2.7053e-01
289 0 +1.352588995e+02 +1.135258899e+03 +1.135258899e+03 -9.7143e-01 +2.0799e+00 +1.7558e+00 -8.4452e-01 +1.1738e+00 -9.7567e-01 -2.2475e+00 +1.5958e+00 -2.4873e+00 +9.9558e-01
444 0 +1.295930961e+02 +1.129593096e+03 +1.129593096e+03 -4.4752e-01 +1.8245e+00 +3.0740e+00 -6.4272e-01 +1.5632e+00 -8.6958e-01 -3.6565e+00 -3.3633e-01 -1.1461e+00 +5.6162e-01
479 0 +1.200181123e+02 +1.120018112e+03 +1.120018112e+03 +3.4850e-01 +2.3595e+00 +3.2466e+00 +6.8148e-01 +1.8775e+00 -5.2596e-01 -3.6044e+00 -8.1827e-01 -1.0064e+00 -1.0186e-02
488 0 +1.122722527e+02 +1.112272253e+03 +1.112272253e+03 -1.6137e+00 +1.6215e+00 +2.7856e+00 +4.6524e-01 +1.3716e+00 -2.6493e-01 -4.1666e+00 -4.8700e-01 -2.2130e+00 +7.6780e-01
490 0 +1.064768138e+02 +1.106476814e+03 +1.106476814e+03 +3.1568e-02 +1.3425e+00 +2.0450e+00 +1.0592e+00 +1.6191e+00 -1.3417e+00 -2.7107e+00 -5.4061e-01 +4.9103e-02 +3.6208e-01
748 0 +9.979801254e+01 +1.099798013e+03 +1.099798013e+03 -8.3408e-01 +8.9513e-01 +1.9956e+00 +1.5761e+00 +1.7319e+00 -1.7639e+00 -1.0674e+00 +1.7805e-02 -2.1545e-01 +3.7744e-01
892 0 +8.829119259e+01 +1.088291193e+03 +1.088291193e+03 -1.1226e+00 +2.4746e+00 +2.7695e+00 +8.0188e-01 +2.0557e+00 -2.3513e+00 -3.3339e+00 +1.4743e-01 -1.5472e+00 +7.6179e-01
1112 0 +8.203450504e+01 +1.082034505e+03 +1.082034505e+03 -1.4508e+00 +1.0668e+00 +2.2962e+00 +2.0659e+00 +2.2579e+00 -8.5330e-01 -3.4330e+00 -7.8464e-01 -1.8354e+00 +6.3408e-01
1313 0 +7.915161836e+01 +1.079151618e+03 +1.079151618e+03 -7.5795e-01 +2.2849e+00 +3.9842e+00 +1.7692e+00 +2.0261e+00 -2.5281e+00 -2.2363e+00 -7.3897e-01 -4.3479e-01 -6.5870e-01
1379 0 +7.429447416e+01 +1.074294474e+03 +1.074294474e+03 -1.8151e+00 +2.4756e+00 +2.9653e+00 +1.1116e+00 +1.8175e+00 -2.2346e+00 -2.0653e+00 +2.6909e-01 +2.2099e-01 +5.7587e-01
1987 0 +7.095056717e+01 +1.070950567e+03 +1.070950567e+03 -2.6824e+00 +2.4601e+00 +3.5951e+00 +2.5813e+00 +1.9987e+00 -2.8056e+00 -2.8221e+00 +1.5729e+00 -2.1949e+00 -8.3630e-01
2103 0 +5.220299362e+01 +1.052202994e+03 +1.052202994e+03 -1.9996e+00 +1.6798e+00 +2.6612e+00 +2.7301e+00 +2.3224e+00 -2.4028e+00 -2.2107e+00 -5.3725e-01 -1.7704e+00 +4.5386e-01
3486 0 +4.968346971e+01 +1.049683470e+03 +1.049683470e+03 -2.0281e+00 +1.8440e+00 +3.1707e+00 +3.8466e+00 +2.4990e+00 -2.5061e+00 -2.0534e+00 -1.0747e+00 -2.1163e+00 -8.6305e-01
3574 0 +4.834549130e+01 +1.048345491e+03 +1.048345491e+03 -3.3905e+00 +3.1716e+00 +4.4211e+00 +2.7528e+00 +2.4170e+00 -3.2704e+00 -1.4428e+00 -1.2547e+00 -1.1927e+00 -3.1186e-01
4189 0 +4.490904191e+01 +1.044909042e+03 +1.044909042e+03 -2.7672e+00 +1.9786e+00 +3.1197e+00 +4.3736e+00 +2.8857e+00 -1.7554e+00 -2.2588e+00 -4.6893e-02 -2.2688e+00 -1.6556e+00
5237 0 +3.898719864e+01 +1.038987199e+03 +1.038987199e+03 -2.8537e+00 +2.6078e+00 +3.1141e+00 +3.3644e+00 +3.5325e+00 -2.6617e+00 -3.1094e+00 -1.0338e-01 -2.5994e+00 -1.3398e+00
6955 0 +3.335554898e+01 +1.033355549e+03 +1.033355549e+03 -3.2658e+00 +2.8889e+00 +3.6387e+00 +3.7094e+00 +2.5689e+00 -3.4765e+00 -2.1198e+00 -5.5149e-01 -2.4379e+00 -9.6279e-01
8131 0 +3.167836415e+01 +1.031678364e+03 +1.031678364e+03 -2.9141e+00 +2.2131e+00 +3.9696e+00 +3.2483e+00 +3.0579e+00 -2.8236e+00 -2.0410e+00 -1.2962e+00 -2.2193e+00 -2.8948e-01
17609 0 +2.974128354e+01 +1.029741284e+03 +1.029741284e+03 -2.9549e+00 +3.1019e+00 +2.9397e+00 +3.1375e+00 +2.3164e+00 -3.1877e+00 -2.1027e+00 +2.9194e-01 -3.2350e+00 -9.6045e-01
18610 0 +2.068241754e+01 +1.020682418e+03 +1.020682418e+03 -2.8898e+00 +2.8720e+00 +3.2298e+00 +3.3725e+00 +2.4776e+00 -3.5615e+00 -2.8020e+00 -1.4878e-01 -1.7908e+00 -7.6699e-01
79405 0 +1.823418698e+01 +1.018234187e+03 +1.018234187e+03 -3.3545e+00 +3.0875e+00 +3.8196e+00 +4.5579e+00 +4.1497e+00 -2.5619e+00 -1.6255e+00 -2.7383e-01 -3.0153e+00 -1.5169e+00
100001 0 +1.823418698e+01 +1.018234187e+03 +1.018234187e+03 -3.3545e+00 +3.0875e+00 +3.8196e+00 +4.5579e+00 +4.1497e+00 -2.5619e+00 -1.6255e+00 -2.7383e-01 -3.0153e+00 -1.5169e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
